member_id,employer_ref,policy_number,enrolment_date,total_contribution_cumulative_eur,retirement_date,employee_contribution_monthly_eur,employer_contribution_monthly_eur,age,gender,opt_out_date,company_name,annual_salary_estimate_eur,loss
MEM0008427,EMP000048,4842788,22-07-2013,51110.8,02-10-2049,189.76,177.94,44,Female,,Nest Pension Ltd,37321,
MEM0008428,EMP000017,6707197,07-07-2019,5676.73,04-09-2038,40.02,45.99,53,Male,,Nest Pension Ltd,19967,
MEM0008429,EMP000045,6007072,29-09-2018,17003.5,19-02-2065,110.67,113.06,30,Female,,Nest Pension Ltd,48863,
MEM0008430,EMP000038,5108603,23-03-2016,11442.74,11-06-2039,58.76,49.19,50,Female,,Nest Pension Ltd,29982,
MEM0008431,EMP000019,7829332,30-10-2013,74809.26,20-08-2058,266.32,283.75,33,Female,,Nest Pension Ltd,66074,
MEM0008432,EMP000017,8707870,20-03-2018,38450.08,09-12-2049,240.92,227.98,44,Male,,Nest Pension Ltd,71406,
MEM0008433,EMP000018,6960453,25-10-2020,5623,04-11-2062,60.76,51.7,29,Female,16-12-2021,Nest Pension Ltd,12000,
MEM0008434,EMP000019,7897151,22-06-2021,6420.35,11-10-2029,74.05,78.82,62,Male,,Nest Pension Ltd,21820,
MEM0008435,EMP000028,2571945,03-10-2012,60930.93,21-03-2038,222.88,186.05,54,Male,,Nest Pension Ltd,43301,
MEM0008436,EMP000037,6229731,24-04-2018,6287.83,05-06-2044,41.43,36.2,37,Female,,Nest Pension Ltd,14251,
MEM0008437,EMP000041,2582524,17-02-2017,24346.72,21-06-2040,124.53,131.75,44,Male,,Nest Pension Ltd,40782,
MEM0008438,EMP000023,3341057,10-11-2015,34150.04,08-09-2052,149.74,157.92,42,Female,,Nest Pension Ltd,40032,
MEM0008439,EMP000004,4594297,08-10-2021,11743.83,04-07-2031,154.26,146.86,49,Female,,Nest Pension Ltd,30832,
MEM0008440,EMP000016,3342608,29-10-2021,6537.81,07-07-2045,81.75,90.3,46,Female,,Nest Pension Ltd,42733,
MEM0008441,EMP000015,2921859,07-11-2015,21981.71,21-09-2039,97.4,100.63,49,Female,,Nest Pension Ltd,21711,
MEM0008442,EMP000024,2651177,01-10-2023,2927,05-02-2046,90.51,104.62,49,Male,,Nest Pension Ltd,27015,
MEM0008443,EMP000047,6292423,20-08-2013,16279.78,25-08-2025,64.09,53.88,71,Female,,Nest Pension Ltd,35259,
MEM0008444,EMP000020,8606962,17-08-2018,22550.33,16-04-2026,146.87,145.99,59,Male,,Nest Pension Ltd,36961,
MEM0008445,EMP000033,3741438,15-02-2023,8346.87,20-01-2043,190.2,189.2,52,Female,,Nest Pension Ltd,40307,
MEM0008446,EMP000004,4993055,29-02-2020,7524.95,03-10-2035,60.41,69.33,57,Female,,Nest Pension Ltd,32309,
MEM0008447,EMP000031,1768805,13-02-2017,19794.22,27-10-2039,109.31,99.05,41,Male,,Nest Pension Ltd,32721,
MEM0008448,EMP000034,1419610,09-03-2022,8374.5,25-11-2046,128.65,117.66,47,Female,,Nest Pension Ltd,34043,
MEM0008449,EMP000039,8755439,15-05-2018,40239.69,11-03-2051,247.7,255.3,32,Female,,Nest Pension Ltd,61458,
MEM0008450,EMP000044,7350753,10-05-2016,34451.89,09-06-2040,168.39,159.72,54,Female,,Nest Pension Ltd,34566,
MEM0008451,EMP000042,9937326,02-11-2023,2859.88,25-06-2031,111.52,92.76,58,Male,,Nest Pension Ltd,29956,
MEM0008452,EMP000014,2871534,14-05-2012,31403.24,20-07-2046,104.7,100.55,33,Female,,Nest Pension Ltd,38730,
MEM0008453,EMP000040,9548432,27-09-2023,1860.92,03-03-2041,63.3,60.76,45,Male,,Nest Pension Ltd,17234,
MEM0008454,EMP000050,2161193,24-11-2020,10924.95,16-12-2047,105.8,117.16,46,Male,,Nest Pension Ltd,37886,
MEM0008455,EMP000012,1499914,15-08-2022,2873.55,15-09-2054,53.46,49.17,37,Male,,Nest Pension Ltd,12000,
MEM0008456,EMP000041,3341057,18-06-2011,22755.38,05-01-2038,62.44,76.31,51,Male,,Nest Pension Ltd,34837,
MEM0008457,EMP000007,8574680,26-10-2020,15998.78,23-11-2054,171.44,148.54,34,Female,,Nest Pension Ltd,40335,
MEM0008458,EMP000014,2921859,22-01-2021,5994.62,04-08-2036,57.54,70.01,43,Female,,Nest Pension Ltd,33372,
MEM0008459,EMP000047,3728882,13-06-2013,24508.16,24-10-2027,91.56,83.5,64,Male,,Nest Pension Ltd,29355,
MEM0008460,EMP000006,8612220,28-09-2011,13336.63,27-01-2036,45.52,37.32,45,Female,,Nest Pension Ltd,12000,
MEM0008461,EMP000032,2458591,20-11-2023,4204.75,14-08-2033,154.18,169.26,50,Male,,Nest Pension Ltd,37229,
MEM0008462,EMP000030,8099076,13-04-2011,111985.52,20-12-2033,329.63,340.94,68,Female,,Nest Pension Ltd,80206,
MEM0008463,EMP000031,7120868,15-04-2024,1464.26,22-01-2067,95.73,87.3,26,Female,,Nest Pension Ltd,48128,
MEM0008464,EMP000029,5408072,03-09-2023,7833.24,29-01-2064,233.43,256.15,31,Male,,Nest Pension Ltd,64414,
MEM0008465,EMP000004,1109031,20-12-2010,36661.19,30-10-2057,113.14,102.51,35,Female,,Nest Pension Ltd,21751,
MEM0008466,EMP000042,5924115,22-07-2020,14580.01,18-07-2038,123.96,146.04,42,Female,,Nest Pension Ltd,28205,
MEM0008467,EMP000030,9478454,01-06-2011,32244.88,26-02-2029,104.36,91.06,65,Female,,Nest Pension Ltd,20685,
MEM0008468,EMP000045,8082668,21-07-2018,31133.89,22-01-2050,181.33,217.82,30,Male,,Nest Pension Ltd,43110,
MEM0008469,EMP000034,3342608,20-06-2015,10204.48,09-08-2030,44.11,43.86,58,Male,,Nest Pension Ltd,18571,
MEM0008470,EMP000002,5661907,20-02-2010,17611.01,20-04-2040,48.07,49.77,43,Female,,Nest Pension Ltd,27544,
MEM0008471,EMP000011,9143903,17-11-2018,11706.91,25-09-2027,75.4,82.8,61,Male,,Nest Pension Ltd,16311,
MEM0008472,EMP000007,6944126,20-10-2010,25342.27,18-07-2041,72.54,74.8,41,Female,,Nest Pension Ltd,31855,
MEM0008473,EMP000047,2525206,14-09-2022,11792.95,04-07-2054,219.08,217.7,34,Male,,Nest Pension Ltd,90374,
MEM0008474,EMP000025,5418934,15-10-2019,11053.69,13-06-2029,96.29,79.17,64,Female,,Nest Pension Ltd,37135,
MEM0008475,EMP000003,6647119,25-04-2016,18496.52,01-12-2025,89.28,86.88,67,Female,,Nest Pension Ltd,40042,
MEM0008476,EMP000050,1192619,23-02-2015,19459.84,04-05-2043,81.7,81.83,40,Male,,Nest Pension Ltd,45531,
MEM0008477,EMP000037,1790481,09-10-2015,29896.23,15-06-2053,139.42,127.51,37,Female,,Nest Pension Ltd,26990,
MEM0008478,EMP000008,5476583,03-01-2020,7101.24,27-01-2049,56.18,62.17,33,Female,,Nest Pension Ltd,16061,
MEM0008479,EMP000032,3341057,01-07-2013,42604,26-11-2036,150.74,153.57,51,Female,,Nest Pension Ltd,37011,
MEM0008480,EMP000039,3564251,02-02-2017,37484.44,19-04-2033,207.43,183.03,47,Female,,Nest Pension Ltd,49009,
MEM0008481,EMP000048,7350753,17-11-2011,35745.06,24-01-2027,110.88,113.93,66,Female,,Nest Pension Ltd,43166,
MEM0008482,EMP000017,4769795,09-10-2021,10398.66,19-09-2064,142.58,124.05,26,Male,,Nest Pension Ltd,41558,
MEM0008483,EMP000023,9683481,16-05-2017,13660.35,03-10-2057,70.19,78.29,27,Male,,Nest Pension Ltd,39836,
MEM0008484,EMP000017,4860684,07-02-2013,37599.06,08-06-2028,132.12,128.98,57,Female,,Nest Pension Ltd,31314,
MEM0008485,EMP000012,6960453,03-08-2012,33022.77,24-12-2028,103.78,114.91,61,Male,,Nest Pension Ltd,41900,
MEM0008486,EMP000032,7374122,11-05-2014,14713.99,22-07-2040,55.71,58.35,39,Male,,Nest Pension Ltd,29953,
MEM0008487,EMP000006,9626108,18-08-2014,27557.26,07-07-2026,119.89,98.82,69,Male,,Nest Pension Ltd,37032,
MEM0008488,EMP000016,4612365,02-10-2021,5976.65,01-05-2045,76.7,76.55,49,Female,,Nest Pension Ltd,33084,
MEM0008489,EMP000030,1938483,21-11-2016,18792.58,22-09-2030,103.26,88.5,61,Female,,Nest Pension Ltd,29313,
MEM0008490,EMP000036,5614226,11-03-2021,15343.18,27-03-2045,172.58,160.97,35,Female,,Nest Pension Ltd,36516,
MEM0008491,EMP000020,7264956,13-09-2019,22200.84,30-08-2042,160.83,186.06,39,Female,,Nest Pension Ltd,58983,
MEM0008492,EMP000025,9877065,12-10-2018,16184.29,04-01-2039,104.7,111.09,54,Female,,Nest Pension Ltd,38646,
MEM0008493,EMP000003,5159166,07-07-2013,40988.56,02-06-2025,152.16,142.72,69,Male,,Nest Pension Ltd,37245,
MEM0008494,EMP000040,4374754,29-07-2011,43858.25,19-11-2033,131.25,137.82,73,Female,,Nest Pension Ltd,49781,
MEM0008495,EMP000008,9877065,05-09-2016,44170.2,12-01-2027,237.37,199.96,66,Female,,Nest Pension Ltd,47316,
MEM0008496,EMP000021,2074176,06-04-2021,13649.43,24-10-2049,154.97,148.35,39,Male,,Nest Pension Ltd,37370,
MEM0008497,EMP000030,5076817,24-08-2012,43980.2,11-10-2046,156.4,136.8,47,Male,,Nest Pension Ltd,48339,
MEM0008498,EMP000017,5918715,11-06-2020,4902.84,31-03-2037,41.75,47.39,56,Male,,Nest Pension Ltd,18797,
MEM0008499,EMP000012,1326765,31-05-2020,30239.23,21-08-2046,294.42,255.38,37,Female,,Nest Pension Ltd,65844,
MEM0008500,EMP000050,2525206,24-07-2019,28894.97,17-04-2043,233.3,204.5,45,Female,,Nest Pension Ltd,62215,
MEM0008501,EMP000009,7273233,04-11-2016,12748.88,09-06-2026,70.13,58.65,66,Female,,Nest Pension Ltd,26359,
MEM0008502,EMP000022,3030113,03-03-2016,19892.71,09-03-2054,83.9,102.01,31,Female,,Nest Pension Ltd,30359,
MEM0008503,EMP000010,6672134,31-03-2012,54265.31,08-10-2035,161.41,188.69,51,Male,,Nest Pension Ltd,48827,
MEM0008504,EMP000049,9937326,04-08-2016,54407.17,09-05-2036,249.36,284.04,50,Female,,Nest Pension Ltd,60967,
MEM0008505,EMP000012,7120868,22-01-2013,36200,04-07-2042,128.78,120.88,46,Female,,Nest Pension Ltd,45143,
MEM0008506,EMP000014,8187926,11-09-2018,11353.1,13-11-2032,70.93,78.45,52,Female,,Nest Pension Ltd,34493,
MEM0008507,EMP000034,4374754,26-04-2019,29400.84,28-03-2047,196.84,229.26,48,Male,,Nest Pension Ltd,43637,
MEM0008508,EMP000039,4769795,03-05-2013,14419.18,15-04-2056,47.94,53.6,31,Female,,Nest Pension Ltd,21040,
MEM0008509,EMP000001,6647119,12-07-2014,53837.89,26-05-2050,229.96,193.96,44,Male,,Nest Pension Ltd,54035,
MEM0008510,EMP000040,8536477,13-03-2018,20865.57,12-03-2039,123.27,131.19,55,Male,,Nest Pension Ltd,46556,
MEM0008511,EMP000020,3678638,01-08-2012,46151.65,18-04-2054,166.71,138.93,37,Male,,Nest Pension Ltd,34356,
MEM0008512,EMP000025,3094235,02-10-2014,19333.09,23-01-2057,83.02,72.89,34,Female,,Nest Pension Ltd,17675,
MEM0008513,EMP000011,2321324,24-08-2011,9683.52,20-05-2051,32.78,26.99,40,Male,,Nest Pension Ltd,12000,
MEM0008514,EMP000047,7455324,30-07-2017,9190.15,29-01-2053,51.18,50.93,29,Male,,Nest Pension Ltd,29244,
MEM0008515,EMP000039,8294150,20-04-2024,2140.25,22-10-2036,131.15,136.38,43,Female,,Nest Pension Ltd,46432,
MEM0008516,EMP000048,7693979,28-01-2013,15510.44,20-02-2052,49.44,57.53,38,Male,,Nest Pension Ltd,14733,
MEM0008517,EMP000039,9153566,28-01-2012,14158.09,14-12-2044,45.79,44.39,35,Female,,Nest Pension Ltd,20396,
MEM0008518,EMP000017,7730428,16-12-2014,32593.44,16-02-2051,136.82,130.34,30,Male,,Nest Pension Ltd,51978,
MEM0008519,EMP000015,5437923,26-04-2010,37485.78,10-11-2031,111.35,99.24,58,Female,,Nest Pension Ltd,33102,
MEM0008520,EMP000010,8294150,05-06-2024,1581.15,11-03-2040,136.1,127.42,46,Male,,Nest Pension Ltd,60608,
MEM0008521,EMP000041,2876828,19-11-2013,14775.68,07-02-2031,59.07,50.38,55,Female,,Nest Pension Ltd,19903,
MEM0008522,EMP000029,9877065,29-01-2015,41913.56,28-06-2046,160.9,188.38,35,Male,,Nest Pension Ltd,48024,
MEM0008523,EMP000048,1445199,16-04-2020,19125.95,10-02-2042,180.32,155.22,45,Male,,Nest Pension Ltd,33804,
MEM0008524,EMP000031,5667265,13-03-2016,26859.41,07-06-2053,127.88,123.14,34,Male,,Nest Pension Ltd,27664,
MEM0008525,EMP000019,6770619,12-04-2023,3907.05,15-10-2044,96.06,99.29,35,Female,,Nest Pension Ltd,42281,
MEM0008526,EMP000017,2582524,22-07-2018,6369.59,22-10-2055,37.8,43.86,33,Male,,Nest Pension Ltd,19467,
MEM0008527,EMP000013,4194548,10-05-2021,3531.26,08-01-2066,38.54,41.72,27,Male,,Nest Pension Ltd,12000,
MEM0008528,EMP000047,6770619,12-02-2022,7268.42,18-07-2032,113.8,93.87,60,Female,,Nest Pension Ltd,40058,
MEM0008529,EMP000023,6159230,18-05-2016,32920.49,18-09-2029,150.01,166.53,58,Female,,Nest Pension Ltd,47934,
MEM0008530,EMP000038,6292423,16-12-2020,19564.27,29-08-2039,198.04,201.23,45,Female,,Nest Pension Ltd,50713,
MEM0008531,EMP000031,2322047,13-08-2024,945.26,13-06-2051,125.61,110.7,39,Male,,Nest Pension Ltd,29245,
MEM0008532,EMP000037,9153566,24-03-2023,1654.76,25-06-2030,37.59,41.21,55,Female,,Nest Pension Ltd,17353,
MEM0008533,EMP000019,5137722,25-09-2017,5106.96,20-08-2035,31.42,26.61,45,Female,,Nest Pension Ltd,13777,
MEM0008534,EMP000010,7374122,24-06-2010,17658,14-11-2048,54.98,45.35,34,Female,,Nest Pension Ltd,16010,
MEM0008535,EMP000040,2065818,28-08-2012,30173.34,02-04-2056,90.8,110.36,39,Female,,Nest Pension Ltd,20612,
MEM0008536,EMP000018,9279821,07-09-2014,33492.49,08-12-2029,121.25,146.69,66,Female,,Nest Pension Ltd,29121,
MEM0008537,EMP000035,1790481,15-08-2018,27072.42,05-06-2059,184.57,167.02,34,Male,,Nest Pension Ltd,50028,
MEM0008538,EMP000014,5479144,15-09-2022,3059.38,14-09-2043,53.4,59.91,43,Male,,Nest Pension Ltd,31575,
MEM0008539,EMP000043,3030113,13-11-2012,21626.67,15-02-2037,77.24,69.88,54,Female,,Nest Pension Ltd,16278,
MEM0008540,EMP000043,1768805,06-05-2024,1403.41,19-04-2049,95.35,105.14,43,Male,,Nest Pension Ltd,30407,
MEM0008541,EMP000032,4841005,23-11-2014,25374.82,16-05-2049,107.45,98.85,36,Male,,Nest Pension Ltd,53199,
MEM0008542,EMP000024,7089806,23-12-2020,14946.25,06-04-2057,146.79,164.59,26,Female,,Nest Pension Ltd,44106,
MEM0008543,EMP000048,2714803,28-05-2011,12680.45,24-07-2029,35.43,41.42,61,Male,,Nest Pension Ltd,12000,
MEM0008544,EMP000043,7377459,08-03-2018,13474.79,02-10-2026,76.99,85.36,61,Male,,Nest Pension Ltd,40768,
MEM0008545,EMP000019,9937326,05-03-2024,1937.14,18-08-2051,103.03,90.68,31,Male,,Nest Pension Ltd,23520,
MEM0008546,EMP000028,3770370,06-12-2016,13085.21,09-09-2040,71.35,62.17,47,Male,,Nest Pension Ltd,24876,
MEM0008547,EMP000036,9517485,27-07-2011,46400.75,18-08-2028,144.8,139.87,62,Female,27-06-2016,Nest Pension Ltd,50557,
MEM0008548,EMP000023,5672073,08-07-2021,4479.05,04-08-2027,57.91,48.73,60,Female,,Nest Pension Ltd,19956,
MEM0008549,EMP000018,5017343,27-11-2013,13858.12,09-02-2041,46.82,55.83,52,Female,,Nest Pension Ltd,12000,
MEM0008550,EMP000031,8606962,14-09-2023,8369.82,20-12-2039,277.44,280.55,48,Female,,Nest Pension Ltd,66392,
MEM0008551,EMP000013,7374122,28-08-2019,28333.33,19-08-2053,214.53,221.37,30,Female,,Nest Pension Ltd,46856,
MEM0008552,EMP000040,1728977,28-04-2022,2821.86,01-02-2047,43.32,44.86,48,Male,,Nest Pension Ltd,18160,
MEM0008553,EMP000043,4993055,03-08-2020,10445.17,21-09-2035,89.99,107.09,54,Male,,Nest Pension Ltd,27431,
MEM0008554,EMP000026,1120642,12-11-2019,11865.03,24-10-2048,92.54,98.83,33,Female,,Nest Pension Ltd,42703,
MEM0008555,EMP000048,7700828,23-10-2010,37911.41,28-08-2034,107.21,113.21,58,Female,,Nest Pension Ltd,46387,
MEM0008556,EMP000044,6672134,18-11-2012,25232.01,23-10-2030,94.29,77.36,66,Male,,Nest Pension Ltd,34984,
MEM0008557,EMP000018,6292423,07-10-2011,24749.24,21-07-2030,71.01,82.71,59,Male,,Nest Pension Ltd,32749,
MEM0008558,EMP000007,2016911,18-11-2011,24846.36,21-05-2052,85.39,70.88,38,Female,,Nest Pension Ltd,44052,
MEM0008559,EMP000046,1971823,15-02-2017,17906.54,09-05-2033,86.18,102.31,46,Male,,Nest Pension Ltd,44672,
MEM0008560,EMP000009,5661907,13-08-2021,3587.69,22-07-2067,43.91,43.59,25,Female,,Nest Pension Ltd,14195,
MEM0008561,EMP000001,5076817,05-07-2015,25021.21,25-09-2031,114.56,103.02,55,Male,,Nest Pension Ltd,32437,
MEM0008562,EMP000024,8231838,29-09-2012,33758.59,16-08-2026,104.57,122,67,Female,,Nest Pension Ltd,26499,
MEM0008563,EMP000006,2921859,10-12-2017,29902.84,19-03-2030,163.28,188.52,52,Female,,Nest Pension Ltd,41903,
MEM0008564,EMP000004,2871534,24-05-2015,24144.64,18-11-2025,111.47,96.67,68,Female,,Nest Pension Ltd,26341,
MEM0008565,EMP000019,1009594,26-06-2016,35096.85,25-11-2039,162.05,178.7,48,Female,,Nest Pension Ltd,40650,
MEM0008566,EMP000013,2458591,02-02-2010,14695.54,20-07-2025,38.37,42.82,63,Female,,Nest Pension Ltd,14953,
MEM0008567,EMP000049,3653446,17-12-2020,6931.24,14-02-2035,73.95,67.5,54,Female,,Nest Pension Ltd,33321,
MEM0008568,EMP000019,5218028,08-10-2017,18724.67,17-11-2052,103.87,108.91,33,Male,,Nest Pension Ltd,47743,
MEM0008569,EMP000013,8835373,04-12-2013,17199.72,02-04-2033,69.21,59.15,54,Female,,Nest Pension Ltd,37360,
MEM0008570,EMP000013,1499914,16-06-2017,16273.36,04-02-2035,88.82,90.01,56,Female,,Nest Pension Ltd,21754,
MEM0008571,EMP000025,7455324,02-04-2011,27371.34,12-04-2034,81.39,82.51,62,Female,,Nest Pension Ltd,37333,
MEM0008572,EMP000022,3341057,28-03-2020,11824.08,26-10-2044,101.77,105.67,48,Male,,Nest Pension Ltd,36319,
MEM0008573,EMP000025,8973915,15-05-2024,2318.13,30-01-2038,164.79,166.37,42,Female,,Nest Pension Ltd,34223,
MEM0008574,EMP000046,8707870,27-07-2019,2950.28,19-02-2051,24.38,20.32,30,Male,,Nest Pension Ltd,12000,
MEM0008575,EMP000027,9279821,06-10-2017,6569.95,14-04-2044,35.47,39.19,40,Female,,Nest Pension Ltd,12000,
MEM0008576,EMP000017,7273233,31-01-2016,15644.73,22-02-2053,74.65,70.21,34,Male,,Nest Pension Ltd,26968,
MEM0008577,EMP000018,5108603,31-10-2015,41096.23,14-07-2052,182.28,187.96,41,Male,,Nest Pension Ltd,37538,
MEM0008578,EMP000014,9375710,29-01-2023,7053.29,29-01-2035,160.6,146.06,45,Male,,Nest Pension Ltd,54372,
MEM0008579,EMP000005,2437026,21-10-2024,369.47,04-07-2051,84.87,99.87,29,Male,,Nest Pension Ltd,45584,
MEM0008580,EMP000025,5159166,11-11-2014,24711.25,09-01-2028,103.64,97.26,63,Female,,Nest Pension Ltd,36968,
MEM0008581,EMP000046,1527021,18-01-2023,2065.83,30-03-2033,48.34,41.48,61,Male,,Nest Pension Ltd,17683,
MEM0008582,EMP000037,6708456,07-05-2021,18129.64,15-02-2030,203.95,208.09,60,Female,,Nest Pension Ltd,47938,
MEM0008583,EMP000007,7264956,25-12-2021,6388.76,10-02-2031,92.29,85.18,53,Male,,Nest Pension Ltd,20767,
MEM0008584,EMP000001,6708456,08-10-2021,8155.52,31-03-2067,112.38,96.74,27,Male,,Nest Pension Ltd,27972,
MEM0008585,EMP000048,5614226,20-04-2012,17089.03,01-11-2029,54.63,56.34,64,Female,,Nest Pension Ltd,12000,
MEM0008586,EMP000044,9375710,22-10-2012,46517.78,18-12-2052,167.09,147.22,40,Male,30-10-2014,Nest Pension Ltd,36747,
MEM0008587,EMP000022,2622631,17-08-2021,7382.6,10-11-2027,97.21,82.85,62,Male,,Nest Pension Ltd,27771,
MEM0008588,EMP000026,6707197,23-07-2017,30343.87,19-03-2063,159.36,177.79,32,Male,,Nest Pension Ltd,35024,
MEM0008589,EMP000014,1109031,12-10-2023,3351.59,26-07-2039,108.6,130.8,50,Male,,Nest Pension Ltd,33971,
MEM0008590,EMP000016,8698256,01-02-2013,13975.36,03-09-2028,50.82,45.56,62,Female,,Nest Pension Ltd,12000,
MEM0008591,EMP000023,5137722,02-11-2023,1412.34,28-05-2059,55.01,45.87,36,Female,,Nest Pension Ltd,25388,
MEM0008592,EMP000005,8090293,19-08-2021,1855.18,21-03-2059,21.12,24.13,31,Female,,Nest Pension Ltd,12000,
MEM0008593,EMP000028,3030113,28-07-2017,6897.66,04-11-2057,40.62,36.02,34,Female,,Nest Pension Ltd,22715,
MEM0008594,EMP000030,7067228,07-07-2020,20089.85,03-11-2059,178.09,193.94,30,Female,,Nest Pension Ltd,48850,
MEM0008595,EMP000013,8852574,11-11-2013,17720.38,22-03-2028,60.87,70.39,65,Male,,Nest Pension Ltd,26782,
MEM0008596,EMP000022,2719583,19-03-2014,68499,02-10-2046,250.15,272.74,42,Male,,Nest Pension Ltd,63999,
MEM0008597,EMP000031,6279418,18-04-2023,4489.38,25-09-2046,115.83,108.64,47,Male,,Nest Pension Ltd,27047,
MEM0008598,EMP000042,6944126,19-08-2016,8128.42,17-01-2035,36.56,43.92,55,Female,,Nest Pension Ltd,19404,
MEM0008599,EMP000035,1728977,30-07-2012,39200.86,02-04-2031,123.25,136.36,64,Male,,Nest Pension Ltd,30192,
MEM0008600,EMP000036,1120642,20-12-2013,6328.79,29-05-2047,23.45,23.78,37,Female,,Nest Pension Ltd,12000,
MEM0008601,EMP000033,5041154,24-12-2020,10716.41,10-01-2034,117.08,106.18,54,Female,,Nest Pension Ltd,26550,
MEM0008602,EMP000023,9478454,21-11-2014,8458.89,14-12-2055,32.88,35.89,34,Male,,Nest Pension Ltd,16674,
MEM0008603,EMP000049,1987737,04-07-2018,8826.76,05-04-2032,54.04,57.69,49,Female,,Nest Pension Ltd,14043,
MEM0008604,EMP000027,7637601,19-05-2019,18306.53,21-12-2028,128.33,140.88,64,Female,,Nest Pension Ltd,54294,
MEM0008605,EMP000015,5041154,31-12-2020,25915.71,26-08-2048,286.71,253.2,41,Female,09-07-2021,Nest Pension Ltd,62839,
MEM0008606,EMP000015,4539704,12-12-2011,10021.42,04-04-2047,31.67,31.76,43,Female,,Nest Pension Ltd,16187,
MEM0008607,EMP000034,5672073,10-05-2024,680.48,16-06-2052,46.79,50.42,35,Male,11-09-2024,Nest Pension Ltd,25610,
MEM0008608,EMP000050,1054447,13-01-2013,63903.24,04-08-2035,215.74,224.97,70,Male,,Nest Pension Ltd,47238,
MEM0008609,EMP000025,3320821,18-06-2019,6744.94,12-01-2046,53.98,46.69,35,Female,,Nest Pension Ltd,21622,
MEM0008610,EMP000041,4668136,20-04-2015,53757.43,24-12-2035,211.14,244.43,67,Male,,Nest Pension Ltd,45893,
MEM0008611,EMP000044,9517169,09-03-2020,13397.99,19-04-2048,112.11,118.89,40,Male,,Nest Pension Ltd,45876,
MEM0008612,EMP000048,2188789,13-07-2022,7549.86,01-05-2048,119.23,132.43,38,Male,,Nest Pension Ltd,29598,
MEM0008613,EMP000008,8106470,06-07-2012,8239.73,14-08-2025,25.12,29.09,65,Female,,Nest Pension Ltd,12000,
MEM0008614,EMP000014,4841005,05-03-2016,6865.81,13-08-2056,29.51,34.66,30,Female,,Nest Pension Ltd,16950,
MEM0008615,EMP000033,1768805,15-09-2020,5249.72,15-12-2063,52.52,48.44,31,Female,,Nest Pension Ltd,12862,
MEM0008616,EMP000009,4903402,26-09-2014,24067.68,29-04-2045,92.55,101.54,35,Male,,Nest Pension Ltd,21881,
MEM0008617,EMP000019,6707197,25-01-2018,22119.83,16-09-2055,122.76,140.57,32,Male,,Nest Pension Ltd,35493,
MEM0008618,EMP000033,7273233,30-05-2024,589.91,21-02-2033,41.47,42.8,59,Female,,Nest Pension Ltd,18195,
MEM0008619,EMP000020,8187926,24-03-2021,12081.01,28-11-2031,123.66,144.81,63,Female,,Nest Pension Ltd,59735,
MEM0008620,EMP000023,9398441,12-01-2023,4764.17,01-03-2030,104.57,102.57,51,Male,,Nest Pension Ltd,38176,
MEM0008621,EMP000039,3678638,10-04-2020,8655.74,07-11-2029,68.84,83.02,62,Male,,Nest Pension Ltd,45140,
MEM0008622,EMP000040,4903402,04-06-2018,7673.56,25-09-2025,47.83,48.09,63,Female,,Nest Pension Ltd,12000,
MEM0008623,EMP000037,7700828,29-02-2012,31460.77,27-04-2052,103.67,98,33,Female,,Nest Pension Ltd,51377,
MEM0008624,EMP000043,9197443,03-12-2018,26771.6,31-08-2042,187.67,174.11,51,Female,,Nest Pension Ltd,68993,
MEM0008625,EMP000039,3154051,12-10-2021,9649.71,16-10-2041,117.4,130.03,42,Male,,Nest Pension Ltd,39405,
MEM0008626,EMP000012,2839607,04-06-2017,17364.95,19-06-2056,84.96,103.79,30,Female,,Nest Pension Ltd,37746,
MEM0008627,EMP000009,8755439,08-02-2012,29258.31,25-04-2049,96.16,90.2,38,Male,,Nest Pension Ltd,48757,
MEM0008628,EMP000029,7402509,22-05-2018,16381.75,31-08-2054,100.66,104.11,32,Male,,Nest Pension Ltd,53465,
MEM0008629,EMP000037,4842788,18-06-2023,1429.36,20-01-2051,41.96,37.45,44,Male,,Nest Pension Ltd,17964,
MEM0008630,EMP000046,5159166,12-10-2022,10369.42,24-10-2033,209.82,174.23,48,Female,,Nest Pension Ltd,45447,
MEM0008631,EMP000041,6543670,21-09-2022,9650.72,08-10-2062,166.62,190.81,32,Male,,Nest Pension Ltd,38055,
MEM0008632,EMP000021,7377459,12-09-2021,7782,28-03-2044,88.08,106.47,50,Male,,Nest Pension Ltd,41884,
MEM0008633,EMP000045,7897151,26-09-2022,8342.97,30-05-2043,159.64,149.36,50,Male,,Nest Pension Ltd,31311,
MEM0008634,EMP000008,4769795,26-05-2014,43228.53,08-04-2038,163.93,171.17,51,Male,,Nest Pension Ltd,33531,
MEM0008635,EMP000049,8038374,18-04-2016,27852.33,05-10-2040,131.9,133.36,42,Female,,Nest Pension Ltd,35973,
MEM0008636,EMP000043,6438436,23-01-2024,722.11,26-10-2056,32.44,33.21,32,Female,,Nest Pension Ltd,14735,
